מוסד,רשות,סוג פיקוח,מחוז,מגזר,מפקח,מנהל,כיתה,מקבילה,סוג חינוך כיתה,פוטנציאל תלמידים,קורסים שנפתחו,תלמידים רשומים לקורס,אחוז תלמידים רשומים לקורס,תלמידים שנכנסו לקורס,אחוז תלמידים שנכנסו לקורס,תלמידים שביצעו משימה אחת לפחות,אחוז תלמידים שביצעו משימה אחת לפחות
193003- מקיף עיסוואיה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,פאטמה עבידאת,ז,5,רגיל,26,1,25,96%,0,0%,0,0%
193003- מקיף עיסוואיה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,פאטמה עבידאת,ז,4,רגיל,27,1,2,7%,0,0%,0,0%
193185- אולפנת שעלי תורה,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,אלעד בן אליהו,ז,1,רגיל,29,1,31,107%,16,55%,16,55%
193185- אולפנת שעלי תורה,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,אלעד בן אליהו,ז,3,רגיל,34,1,27,79%,14,41%,14,41%
193185- אולפנת שעלי תורה,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,אלעד בן אליהו,ז,2,מיוחד,11,1,11,100%,0,0%,0,0%
193185- אולפנת שעלי תורה,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,אלעד בן אליהו,ז,4,מיוחד,10,1,10,100%,0,0%,0,0%
"198085- חט""ב ראס אל-עמוד",ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,סאלח סאלח,ז,5,רגיל,20,1,20,100%,0,0%,0,0%
"198085- חט""ב ראס אל-עמוד",ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,סאלח סאלח,ז,1,רגיל,26,1,3,12%,0,0%,0,0%
198192- תיכון צור באהר,ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,היתאם סלאמה,ז,1,רגיל,26,1,26,100%,0,0%,0,0%
198192- תיכון צור באהר,ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,היתאם סלאמה,ז,3,רגיל,24,1,24,100%,0,0%,0,0%
198192- תיכון צור באהר,ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,היתאם סלאמה,ז,4,רגיל,31,1,29,94%,0,0%,0,0%
198192- תיכון צור באהר,ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,היתאם סלאמה,ז,2,רגיל,24,1,22,92%,0,0%,0,0%
237354- תיכון יחד,מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,שגיב אלבז,ז,2,רגיל,35,1,35,100%,0,0%,0,0%
237354- תיכון יחד,מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,שגיב אלבז,ז,1,רגיל,34,1,34,100%,0,0%,0,0%
237354- תיכון יחד,מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,שגיב אלבז,ז,4,רגיל,34,1,34,100%,0,0%,0,0%
237354- תיכון יחד,מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,שגיב אלבז,ז,3,רגיל,33,1,33,100%,0,0%,0,0%
238121- אולפנת נוגה,מטה יהודה,ממלכתי דתי,ירושלים,יהודי,תמר אודס,מרים לאה קורן,ז,1,רגיל,31,1,31,100%,0,0%,0,0%
238121- אולפנת נוגה,מטה יהודה,ממלכתי דתי,ירושלים,יהודי,תמר אודס,מרים לאה קורן,ז,4,רגיל,27,1,27,100%,0,0%,0,0%
238121- אולפנת נוגה,מטה יהודה,ממלכתי דתי,ירושלים,יהודי,תמר אודס,מרים לאה קורן,ז,2,רגיל,30,1,29,97%,0,0%,0,0%
238121- אולפנת נוגה,מטה יהודה,ממלכתי דתי,ירושלים,יהודי,תמר אודס,מרים לאה קורן,ז,3,רגיל,30,1,27,90%,0,0%,0,0%
239871- סמהר לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,אמאל טחאן,ז,2,רגיל,39,1,32,82%,0,0%,0,0%
239871- סמהר לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,אמאל טחאן,ז,3,רגיל,29,1,18,62%,0,0%,0,0%
239871- סמהר לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,אמאל טחאן,ז,1,רגיל,38,1,1,3%,0,0%,0,0%
246041- אהבת ישראל,ירושלים,ממלכתי דתי,העיר ירושלים,יהודי,שירה יזדי,סיון דוד,ז,1,רגיל,27,1,24,89%,0,0%,0,0%
338418- עתיד דביר בנים,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,אברהם שושן,ז,1,רגיל,31,1,31,100%,0,0%,0,0%
338418- עתיד דביר בנים,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,אברהם שושן,ז,2,רגיל,31,1,31,100%,0,0%,0,0%
338418- עתיד דביר בנים,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,אברהם שושן,ז,3,מיוחד,12,1,12,100%,0,0%,0,0%
338418- עתיד דביר בנים,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,אברהם שושן,ז,4,מיוחד,5,1,5,100%,0,0%,0,0%
"338509- חט""ב לבונה",בית אריה,ממלכתי,ירושלים,יהודי,ציפי יעקב,חן בן שמעון,ז,3,רגיל,23,1,23,100%,0,0%,0,0%
"338509- חט""ב לבונה",בית אריה,ממלכתי,ירושלים,יהודי,ציפי יעקב,חן בן שמעון,ז,1,רגיל,22,1,22,100%,0,0%,0,0%
"338509- חט""ב לבונה",בית אריה,ממלכתי,ירושלים,יהודי,ציפי יעקב,חן בן שמעון,ז,2,רגיל,22,1,22,100%,0,0%,0,0%
"338509- חט""ב לבונה",בית אריה,ממלכתי,ירושלים,יהודי,ציפי יעקב,חן בן שמעון,ז,4,מיוחד,9,1,5,56%,0,0%,0,0%
"338616- שש שנתי אמי""ת בנות",מעלה אדומים,ממלכתי דתי,ירושלים,יהודי,יעקב עמר,רונית תשובה,ז,1,רגיל,20,1,20,100%,0,0%,0,0%
"338616- שש שנתי אמי""ת בנות",מעלה אדומים,ממלכתי דתי,ירושלים,יהודי,יעקב עמר,רונית תשובה,ז,2,רגיל,20,1,20,100%,0,0%,0,0%
"338616- שש שנתי אמי""ת בנות",מעלה אדומים,ממלכתי דתי,ירושלים,יהודי,יעקב עמר,רונית תשובה,ז,4,רגיל,26,1,25,96%,0,0%,0,0%
"338616- שש שנתי אמי""ת בנות",מעלה אדומים,ממלכתי דתי,ירושלים,יהודי,יעקב עמר,רונית תשובה,ז,3,מיוחד,10,1,1,10%,0,0%,0,0%
344911- אורט עירוני ד,מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,צופית חדד,ז,6,רגיל,37,1,37,100%,0,0%,0,0%
344911- אורט עירוני ד,מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,צופית חדד,ז,4,רגיל,36,1,36,100%,0,0%,0,0%
344911- אורט עירוני ד,מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,צופית חדד,ז,5,רגיל,35,1,35,100%,0,0%,0,0%
344911- אורט עירוני ד,מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,צופית חדד,ז,3,רגיל,30,1,30,100%,0,0%,0,0%
344911- אורט עירוני ד,מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,צופית חדד,ז,7,רגיל,29,1,29,100%,0,0%,0,0%
344911- אורט עירוני ד,מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,צופית חדד,ז,1,רגיל,28,1,28,100%,0,0%,0,0%
344911- אורט עירוני ד,מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,צופית חדד,ז,2,מיוחד,9,1,7,78%,0,0%,0,0%
346494- תיכון יד ביד,ירושלים,ממלכתי,העיר ירושלים,יהודי,דוד נמרוד-סימרוט,דניאל עמוס דה שליט,ז,1,רגיל,24,1,23,96%,0,0%,0,0%
346494- תיכון יד ביד,ירושלים,ממלכתי,העיר ירושלים,יהודי,דוד נמרוד-סימרוט,דניאל עמוס דה שליט,ז,2,רגיל,28,1,22,79%,0,0%,0,0%
347757- סאדברי ירושלים,ירושלים,ממלכתי,העיר ירושלים,יהודי,אסנת עוזיאל,שחר יצחק גרוסמן,ז,1,רגיל,12,1,1,8%,0,0%,0,0%
353458- יסודי שועפט,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,מופיד אבו גוש,ז,2,רגיל,16,1,14,88%,0,0%,0,0%
353458- יסודי שועפט,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,מופיד אבו גוש,ז,1,רגיל,29,1,1,3%,0,0%,0,0%
353599- אהבת ישראל,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,עמיחי רוזנפלד,ז,2,רגיל,28,1,24,86%,0,0%,0,0%
353599- אהבת ישראל,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,עמיחי רוזנפלד,ז,1,רגיל,23,1,19,83%,0,0%,0,0%
362046- רנסנס,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,אסמת גחלב,ז,2,רגיל,20,1,20,100%,0,0%,0,0%
362046- רנסנס,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,אסמת גחלב,ז,1,רגיל,29,1,27,93%,0,0%,0,0%
417832- חן נריה,גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,רוחמה ווגל,ז,2,רגיל,32,1,32,100%,0,0%,0,0%
417832- חן נריה,גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,רוחמה ווגל,ז,1,רגיל,30,1,30,100%,0,0%,0,0%
420018- על יסודי צור הדסה,צור הדסה,ממלכתי,ירושלים,יהודי,ציפי יעקב,דביר קפלן,ז,4,רגיל,31,1,31,100%,0,0%,0,0%
420018- על יסודי צור הדסה,צור הדסה,ממלכתי,ירושלים,יהודי,ציפי יעקב,דביר קפלן,ז,1,רגיל,30,1,30,100%,0,0%,0,0%
420018- על יסודי צור הדסה,צור הדסה,ממלכתי,ירושלים,יהודי,ציפי יעקב,דביר קפלן,ז,7,מיוחד,7,1,7,100%,0,0%,0,0%
420018- על יסודי צור הדסה,צור הדסה,ממלכתי,ירושלים,יהודי,ציפי יעקב,דביר קפלן,ז,5,רגיל,32,1,31,97%,0,0%,0,0%
420018- על יסודי צור הדסה,צור הדסה,ממלכתי,ירושלים,יהודי,ציפי יעקב,דביר קפלן,ז,2,רגיל,27,1,25,93%,0,0%,0,0%
420018- על יסודי צור הדסה,צור הדסה,ממלכתי,ירושלים,יהודי,ציפי יעקב,דביר קפלן,ז,3,מיוחד,8,1,1,13%,0,0%,0,0%
"440784- ראס אלעמוד ע""ס לבנות",ירושלים,ממלכתי,העיר ירושלים,ערבי,רנה ח'לף,אריג' ארנאוט,ז,5,רגיל,24,1,24,100%,0,0%,0,0%
"442780- אמי""ת בנות מודיעין",מודיעין מכבים רעות,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ליאת כהן וגשל,ז,1,רגיל,30,1,30,100%,24,80%,24,80%
"442780- אמי""ת בנות מודיעין",מודיעין מכבים רעות,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ליאת כהן וגשל,ז,4,רגיל,29,1,29,100%,21,72%,21,72%
"442780- אמי""ת בנות מודיעין",מודיעין מכבים רעות,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ליאת כהן וגשל,ז,3,רגיל,31,1,32,103%,22,71%,22,71%
"442780- אמי""ת בנות מודיעין",מודיעין מכבים רעות,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ליאת כהן וגשל,ז,2,רגיל,29,1,28,97%,15,52%,15,52%
"442780- אמי""ת בנות מודיעין",מודיעין מכבים רעות,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ליאת כהן וגשל,ז,6,מיוחד,5,1,1,20%,0,0%,0,0%
"442780- אמי""ת בנות מודיעין",מודיעין מכבים רעות,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ליאת כהן וגשל,ז,5,מיוחד,10,1,1,10%,0,0%,0,0%
442822- ברנקו וייס עין נקובה,מטה יהודה,ממלכתי,ירושלים,ערבי,ציפי יעקב,איהאב אלזיאדנה,ז,3,רגיל,25,1,24,96%,22,88%,22,88%
442822- ברנקו וייס עין נקובה,מטה יהודה,ממלכתי,ירושלים,ערבי,ציפי יעקב,איהאב אלזיאדנה,ז,2,רגיל,27,1,27,100%,22,81%,22,81%
442822- ברנקו וייס עין נקובה,מטה יהודה,ממלכתי,ירושלים,ערבי,ציפי יעקב,איהאב אלזיאדנה,ז,1,רגיל,27,1,27,100%,0,0%,0,0%
442822- ברנקו וייס עין נקובה,מטה יהודה,ממלכתי,ירושלים,ערבי,ציפי יעקב,איהאב אלזיאדנה,ז,4,מיוחד,6,1,2,33%,0,0%,0,0%
442855- הרטמן בנות,ירושלים,ממלכתי דתי,העיר ירושלים,יהודי,שרה טוויל,מיכל הרטמן,ז,1,רגיל,30,1,30,100%,0,0%,0,0%
442855- הרטמן בנות,ירושלים,ממלכתי דתי,העיר ירושלים,יהודי,שרה טוויל,מיכל הרטמן,ז,3,רגיל,30,1,30,100%,0,0%,0,0%
442855- הרטמן בנות,ירושלים,ממלכתי דתי,העיר ירושלים,יהודי,שרה טוויל,מיכל הרטמן,ז,2,רגיל,29,1,29,100%,0,0%,0,0%
"450270- אמי""ת בנים מודיעין",מודיעין מכבים רעות,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ליאור שמעון צ'קוטאי,ז,1,רגיל,37,1,37,100%,0,0%,0,0%
"450270- אמי""ת בנים מודיעין",מודיעין מכבים רעות,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ליאור שמעון צ'קוטאי,ז,4,רגיל,32,1,32,100%,0,0%,0,0%
"450270- אמי""ת בנים מודיעין",מודיעין מכבים רעות,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ליאור שמעון צ'קוטאי,ז,2,רגיל,35,1,33,94%,0,0%,0,0%
"450270- אמי""ת בנים מודיעין",מודיעין מכבים רעות,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ליאור שמעון צ'קוטאי,ז,3,מיוחד,14,1,1,7%,0,0%,0,0%
460667- אולפנת אהבת ישראל,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ורדית כהנא,ז,1,רגיל,33,1,33,100%,0,0%,0,0%
460667- אולפנת אהבת ישראל,בית שמש,ממלכתי דתי,ירושלים,יהודי,תמר אודס,ורדית כהנא,ז,2,רגיל,32,1,32,100%,0,0%,0,0%
477901- מקיף בית חנינה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,ליאנא האשם,ז,1,רגיל,31,1,31,100%,29,94%,29,94%
477901- מקיף בית חנינה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,ליאנא האשם,ז,3,רגיל,35,1,33,94%,0,0%,0,0%
477901- מקיף בית חנינה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,ליאנא האשם,ז,6,מיוחד,9,1,1,11%,0,0%,0,0%
477901- מקיף בית חנינה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,ליאנא האשם,ז,4,רגיל,26,1,1,4%,0,0%,0,0%
511550- אום טובה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,מחמד אבו טיר,ז,1,רגיל,34,1,34,100%,0,0%,0,0%
511550- אום טובה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,מחמד אבו טיר,ז,2,רגיל,32,1,32,100%,0,0%,0,0%
511550- אום טובה לבנות,ירושלים,ממלכתי,העיר ירושלים,ערבי,מחמד אזברגה,מחמד אבו טיר,ז,3,רגיל,31,1,30,97%,0,0%,0,0%
511618- נווה הראל,גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,צפורה זקש,ז,42,רגיל,24,1,23,96%,15,63%,15,63%
511618- נווה הראל,גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,צפורה זקש,ז,41,רגיל,21,1,21,100%,10,48%,10,48%
512459- הניסויי כפר אדומים,מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יוסף יעקב שינובר,נועם שכטר,ז,4,רגיל,24,1,14,58%,0,0%,0,0%
512459- הניסויי כפר אדומים,מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יוסף יעקב שינובר,נועם שכטר,ז,2,רגיל,24,1,10,42%,0,0%,0,0%
512459- הניסויי כפר אדומים,מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יוסף יעקב שינובר,נועם שכטר,ז,1,רגיל,22,1,9,41%,0,0%,0,0%
512459- הניסויי כפר אדומים,מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יוסף יעקב שינובר,נועם שכטר,ז,3,רגיל,25,1,8,32%,0,0%,0,0%
512509- קדם,גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,אהרון פרידלנדר,ז,1,רגיל,32,1,24,75%,0,0%,0,0%
512509- קדם,גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,אהרון פרידלנדר,ז,2,רגיל,10,1,1,10%,0,0%,0,0%
"540500- ע""ש יצחק נבון מודיעין",מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,ענבל לוי,ז,1,רגיל,37,1,37,100%,0,0%,0,0%
"540500- ע""ש יצחק נבון מודיעין",מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,ענבל לוי,ז,6,רגיל,36,1,36,100%,0,0%,0,0%
"540500- ע""ש יצחק נבון מודיעין",מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,ענבל לוי,ז,2,רגיל,34,1,34,100%,0,0%,0,0%
"540500- ע""ש יצחק נבון מודיעין",מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,ענבל לוי,ז,5,רגיל,33,1,32,97%,0,0%,0,0%
"540500- ע""ש יצחק נבון מודיעין",מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,ענבל לוי,ז,4,רגיל,32,1,30,94%,0,0%,0,0%
"540500- ע""ש יצחק נבון מודיעין",מודיעין מכבים רעות,ממלכתי,ירושלים,יהודי,ציפי יעקב,ענבל לוי,ז,3,מיוחד,11,1,2,18%,0,0%,0,0%
611871- מבוא חורון בנות,מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יוסף יעקב שינובר,אורה קראוז,ז,2,רגיל,20,1,19,95%,0,0%,0,0%
611871- מבוא חורון בנות,מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יוסף יעקב שינובר,אורה קראוז,ז,1,רגיל,20,1,16,80%,0,0%,0,0%
615948- ישיבת מקור חיים,ירושלים,ממלכתי דתי,העיר ירושלים,יהודי,שרה טוויל,יהונתן גוטמן,ז,1,רגיל,34,1,2,6%,0,0%,0,0%
615948- ישיבת מקור חיים,ירושלים,ממלכתי דתי,העיר ירושלים,יהודי,שרה טוויל,יהונתן גוטמן,ז,3,רגיל,32,1,1,3%,0,0%,0,0%
615948- ישיבת מקור חיים,ירושלים,ממלכתי דתי,העיר ירושלים,יהודי,שרה טוויל,יהונתן גוטמן,ז,2,רגיל,34,1,1,3%,0,0%,0,0%
"615955- אח""י תקוע 2",גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,יהונתן אהוביה רוזנק,ז,2,רגיל,28,1,28,100%,28,100%,28,100%
"615955- אח""י תקוע 2",גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,יהונתן אהוביה רוזנק,ז,1,רגיל,25,1,24,96%,23,92%,23,92%
"615955- אח""י תקוע 2",גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,יהונתן אהוביה רוזנק,ז,4,רגיל,25,1,24,96%,19,76%,19,76%
"615955- אח""י תקוע 2",גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,יהונתן אהוביה רוזנק,ז,3,רגיל,25,1,24,96%,16,64%,16,64%
"615971- חב""ד בנות",בית שמש,ממלכתי דתי,ירושלים,יהודי,מרים ויצמן,חנה אריה,ז,1,רגיל,26,1,26,100%,0,0%,0,0%
"615971- חב""ד בנות",בית שמש,ממלכתי דתי,ירושלים,יהודי,מרים ויצמן,חנה אריה,ז,2,מיוחד,6,1,2,33%,0,0%,0,0%
616151- נווה השחר,גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,טליה נחמה שקד,ז,52,רגיל,33,1,31,94%,0,0%,0,0%
616151- נווה השחר,גוש עציון,ממלכתי דתי,ירושלים,יהודי,יעקב מאיר קושלבסקי,טליה נחמה שקד,ז,51,רגיל,31,1,29,94%,0,0%,0,0%
616508- אלסופרא,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,רובא חשים אבו דייה,ז,2,רגיל,30,1,30,100%,0,0%,0,0%
616508- אלסופרא,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,רובא חשים אבו דייה,ז,3,רגיל,28,1,27,96%,0,0%,0,0%
616508- אלסופרא,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,רובא חשים אבו דייה,ז,1,רגיל,28,1,26,93%,0,0%,0,0%
616961- ארתיקאא לשפות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,מלכה טרביה עזאם,ז,2,רגיל,16,1,15,94%,0,0%,0,0%
616961- ארתיקאא לשפות,ירושלים,ממלכתי,העיר ירושלים,ערבי,ח'לדון האדיה,מלכה טרביה עזאם,ז,1,רגיל,20,1,14,70%,0,0%,0,0%
617019- אשבאל אלקודס,ירושלים,ממלכתי,העיר ירושלים,ערבי,נור ח'טיב,מחמד הרבוק,ז,1,רגיל,26,1,23,88%,0,0%,0,0%
617019- אשבאל אלקודס,ירושלים,ממלכתי,העיר ירושלים,ערבי,נור ח'טיב,מחמד הרבוק,ז,2,רגיל,23,1,20,87%,0,0%,0,0%
634840- חיואר,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,מנאל דראושה,ז,2,רגיל,24,1,24,100%,0,0%,0,0%
634840- חיואר,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,מנאל דראושה,ז,1,רגיל,25,1,22,88%,0,0%,0,0%
634857- אלפא,ירושלים,ממלכתי,העיר ירושלים,ערבי,נור ח'טיב,אקרם אבראהים,ז,2,רגיל,24,1,24,100%,0,0%,0,0%
634857- אלפא,ירושלים,ממלכתי,העיר ירושלים,ערבי,נור ח'טיב,אקרם אבראהים,ז,1,רגיל,23,1,23,100%,0,0%,0,0%
641407- אלמתנבי,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,עאסם חסונה,ז,4,רגיל,23,1,23,100%,0,0%,0,0%
641407- אלמתנבי,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,עאסם חסונה,ז,1,רגיל,28,1,1,4%,0,0%,0,0%
641407- אלמתנבי,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,עאסם חסונה,ז,3,רגיל,28,1,1,4%,0,0%,0,0%
641415- רוואד אלקודס,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,נארימן אלתאג'י,ז,4,רגיל,30,1,30,100%,0,0%,0,0%
641415- רוואד אלקודס,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,נארימן אלתאג'י,ז,1,רגיל,29,1,29,100%,0,0%,0,0%
641415- רוואד אלקודס,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,נארימן אלתאג'י,ז,2,רגיל,29,1,29,100%,0,0%,0,0%
641415- רוואד אלקודס,ירושלים,ממלכתי,העיר ירושלים,ערבי,ענאן קאסם,נארימן אלתאג'י,ז,3,רגיל,25,1,25,100%,0,0%,0,0%
641464- אבדאע לאומניות.,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מלחם בדר,ז,1,רגיל,28,1,28,100%,0,0%,0,0%
641464- אבדאע לאומניות.,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מלחם בדר,ז,2,רגיל,25,1,25,100%,0,0%,0,0%
641464- אבדאע לאומניות.,ירושלים,ממלכתי,העיר ירושלים,ערבי,נגוהה פרחאת,מלחם בדר,ז,3,רגיל,15,1,15,100%,0,0%,0,0%
"641480- אולפנת בנ""ע שילה",מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יעקב עמר,הדר ברינדל אטון,ז,1,רגיל,33,1,32,97%,0,0%,0,0%
"641480- אולפנת בנ""ע שילה",מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יעקב עמר,הדר ברינדל אטון,ז,3,רגיל,33,1,32,97%,0,0%,0,0%
"641480- אולפנת בנ""ע שילה",מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יעקב עמר,הדר ברינדל אטון,ז,4,רגיל,32,1,31,97%,0,0%,0,0%
"641480- אולפנת בנ""ע שילה",מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יעקב עמר,הדר ברינדל אטון,ז,2,מיוחד,14,1,1,7%,0,0%,0,0%
"641498- ישיבה תיכונית בנ""ע עלי",מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יעקב עמר,עובדיה בן משה,ז,1,רגיל,29,1,29,100%,0,0%,0,0%
"641498- ישיבה תיכונית בנ""ע עלי",מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יעקב עמר,עובדיה בן משה,ז,3,רגיל,26,1,26,100%,0,0%,0,0%
"641498- ישיבה תיכונית בנ""ע עלי",מטה בנימין,ממלכתי דתי,ירושלים,יהודי,יעקב עמר,עובדיה בן משה,ז,2,מיוחד,10,1,10,100%,0,0%,0,0%
641522- על יסודי אדם,ירושלים,ממלכתי,העיר ירושלים,יהודי,דוד נמרוד-סימרוט,הילה מור,ז,1,רגיל,23,1,22,96%,0,0%,0,0%
641522- על יסודי אדם,ירושלים,ממלכתי,העיר ירושלים,יהודי,דוד נמרוד-סימרוט,הילה מור,ז,2,רגיל,25,1,23,92%,0,0%,0,0%
641563- תיכון דרך,ירושלים,ממלכתי,העיר ירושלים,יהודי,דוד נמרוד-סימרוט,יפעת נדב,ז,1,רגיל,25,1,24,96%,0,0%,0,0%
641563- תיכון דרך,ירושלים,ממלכתי,העיר ירושלים,יהודי,דוד נמרוד-סימרוט,יפעת נדב,ז,2,רגיל,27,1,24,89%,0,0%,0,0%
641563- תיכון דרך,ירושלים,ממלכתי,העיר ירושלים,יהודי,דוד נמרוד-סימרוט,יפעת נדב,ז,3,מיוחד,9,1,7,78%,0,0%,0,0%
641662- תבל תיכון רמות,ירושלים,ממלכתי,העיר ירושלים,יהודי,דוד נמרוד-סימרוט,גילי סלומון,ז,1,רגיל,19,1,19,100%,0,0%,0,0%
